"_id","rowId","updated","competitionId","gameId","stint","flowStint","teamId","teamMarket","conferenceId","divisionId","isExhib","inDivision","isQualified","lineupId","periodNumber","gameFlowPeriod","sStart","sEnd","cStart","cEnd","secs","scoreStart","scoreStartFixed","scoreEnd","scoreStartAgst","scoreStartAgstFixed","scoreEndAgst","ptsScored","ptsAgst","netPts","fgm","fga","fgm2","fga2","fgm3","fga3","ftm","fta","ast","stl","tov","drb","orb","fgmAgst","fgaAgst","fgm2Agst","fga2Agst","fgm3Agst","fga3Agst","ftaAgst","astAgst","tovAgst","stlAgst","drbAgst","orbAgst","cDiff","reb","rebAgst","fg2Pct","fg3Pct","ftPct","oPoss","dPoss","avgPoss","oppp","dppp","netppp","transferKeyPctile","netpppPctile","opppPctile","dpppPctile","pId1","pName1","pId2","pName2","pId3","pName3","pId4","pName4","pId5","pName5"
"693fd810a9a4229a7296459f","2695940-105097-11","2025-12-13T22:29:11Z","41098","2695940","13","11","105097","LMU (CA)","30","1","false","true","false","2138783-2291259-2291264-2481512-1696172","2","2","948","949","04:12","04:11","1","21","21","21","27","27","27","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","00:01","1","0","0","","","-0.07","0","-0.035","0","","","","","","","2138783","Jess Lawson","2291259","Allison Clarke","2291264","Zawadi Ogot","2481512","Kayla Jones","1696172","Paula Reus Piza"
"693fd810a9a4229a72965977","2695940-105097-12","2025-12-13T22:29:11Z","41098","2695940","14","12","105097","LMU (CA)","30","1","false","true","true","2138783-2291259-2291264-1688590-2481512","2","2","949","1036","04:11","02:44","87","21","21","29","27","27","32","8","5","3","4","5","4","5","0","0","0","1","1","1","0","0","1","2","2","1","1","1","1","0","1","1","0","1","0","01:27","1","1","0.8","","0","4.865","3","3.9325","1.6444","1.6667","-0.0223","0","0.45","0.87","0.12","2138783","Jess Lawson","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2481512","Kayla Jones"
"693fd810a9a4229a72965954","2695940-105097-13","2025-12-13T22:29:11Z","41098","2695940","15","13","105097","LMU (CA)","30","1","false","true","true","2138783-2291259-2291264-1688590-1696172","2","2","1036","1198.4","02:44","00:01","162.39999999999998","29","29","32","32","32","37","3","5","-2","1","2","0","1","1","1","0","0","1","1","1","0","0","2","2","1","1","1","1","0","1","1","0","1","0","02:42","0","1","0","1","","3","3","3","1","1.6667","-0.6667","0","0.22","0.56","0.12","2138783","Jess Lawson","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza"
"693fd810a9a4229a729644f8","2695940-105097-14","2025-12-13T22:29:11Z","41098","2695940","16","14","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291259-1688590-1696172","2","2","1198.4","1200","00:01","00:00","1.6","32","32","32","37","37","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:02","0","0","","","","0","0","0","","","","","","","","1925105","Andjela Matic","2270840","Ivana Krajina","2291259","Allison Clarke","1688590","Carly Heidger","1696172","Paula Reus Piza"
"693fd810a9a4229a7296504a","2695940-105097-15","2025-12-13T22:29:11Z","41098","2695940","17","15","105097","LMU (CA)","30","1","false","true","true","2138783-2270840-2291259-1688590-2118064","3","3","1200","1440","10:00","06:00","240","32","32","40","37","37","41","8","4","4","3","7","3","6","0","1","2","3","1","0","0","2","2","2","8","2","6","0","2","0","1","2","0","2","4","04:00","4","6","0.5","0","0.6667","6.06","5.72","5.89","1.3201","0.6993","0.6208","0","0.74","0.73","0.6","2138783","Jess Lawson","2270840","Ivana Krajina","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72965634","2695940-105097-16","2025-12-13T22:29:11Z","41098","2695940","18","16","105097","LMU (CA)","30","1","false","true","true","2270840-2291259-2291264-1688590-2481512","3","3","1440","1566","06:00","03:54","126","40","40","44","41","41","46","4","5","-1","2","3","2","3","0","0","0","2","2","1","2","0","2","2","2","1","1","1","1","0","1","2","0","0","0","02:06","2","0","0.6667","","0","4.73","4","4.365","0.8457","1.25","-0.4043","0","0.31","0.47","0.29","2270840","Ivana Krajina","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2481512","Kayla Jones"
"693fd810a9a4229a729652a9","2695940-105097-17","2025-12-13T22:29:11Z","41098","2695940","19","17","105097","LMU (CA)","30","1","false","true","false","2138783-2270840-2291259-1688590-2481512","3","3","1566","1635","03:54","02:45","69","44","44","44","46","46","48","0","2","-2","0","2","0","2","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","01:09","1","1","0","","","0.93","2","1.465","0","1","-1","","","","","2138783","Jess Lawson","2270840","Ivana Krajina","2291259","Allison Clarke","1688590","Carly Heidger","2481512","Kayla Jones"
"693fd810a9a4229a72965aee","2695940-105097-18","2025-12-13T22:29:11Z","41098","2695940","20","18","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","3","3","1635","1697","02:45","01:43","62","44","44","44","48","48","50","0","2","-2","0","3","0","3","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","0","1","0","01:02","1","1","0","","","1.395","1","1.1975","0","2","-2","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72964f7c","2695940-105097-19","2025-12-13T22:29:11Z","41098","2695940","21","19","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2118064-1696172","3","3","1697","1800","01:43","00:00","102.99999999999999","44","44","46","50","50","52","2","2","0","1","3","1","2","0","1","0","0","0","0","0","1","1","1","3","1","2","0","1","0","0","0","0","2","0","01:43","2","2","0.5","0","","2.2867","3","2.6433","0.8746","0.6667","0.208","0","0.58","0.48","0.67","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2118064","Maya Hernandez","1696172","Paula Reus Piza"
"693fd810a9a4229a7296489f","2695940-105097-20","2025-12-13T22:29:11Z","41098","2695940","21","20","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-2118064-1696172","4","4","1800","1867","10:00","08:53","67","46","46","46","52","52","52","0","0","0","0","2","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","2","0","01:07","1","2","0","0","","2","1","1.5","0","0","0","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2118064","Maya Hernandez","1696172","Paula Reus Piza"
"693fd810a9a4229a72965967","2695940-105097-21","2025-12-13T22:29:11Z","41098","2695940","22","21","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","1867","1926","08:53","07:54","59","46","46","46","52","52","55","0","3","-3","0","1","0","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","2","0","0","0","1","0","00:59","0","1","0","","","2","1.8","1.9","0","1.6667","-1.6667","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a729644e2","2695940-105097-22","2025-12-13T22:29:11Z","41098","2695940","23","22","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-2118064","4","4","1926","1944","07:54","07:36","18","46","46","46","55","55","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:18","0","0","","","","0","0","0","","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a7296552d","2695940-105097-23","2025-12-13T22:29:11Z","41098","2695940","24","23","105097","LMU (CA)","30","1","false","true","false","1925105-2291259-2291264-1688590-2118064","4","4","1944","2000","07:36","06:40","56","46","46","46","55","55","57","0","2","-2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","00:56","0","0","","","","1","1.8","1.4","0","1.1111","-1.1111","","","","","1925105","Andjela Matic","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a729648a2","2695940-105097-24","2025-12-13T22:29:11Z","41098","2695940","25","24","105097","LMU (CA)","30","1","false","true","false","2270840-2291259-2291264-1688590-2118064","4","4","2000","2017","06:40","06:23","17","46","46","46","57","57","57","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","00:17","0","1","0","","","2","1","1.5","0","0","0","","","","","2270840","Ivana Krajina","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a729657c0","2695940-105097-25","2025-12-13T22:29:11Z","41098","2695940","26","25","105097","LMU (CA)","30","1","false","true","true","2138783-2270840-2291259-1688590-2118064","4","4","2017","2143","06:23","04:17","126","46","46","50","57","57","61","4","4","0","1","4","1","3","0","1","2","2","0","0","0","1","2","1","2","1","1","0","1","2","0","0","0","1","0","02:06","3","1","0.3333","0","1","2.66","2.8","2.73","1.5038","1.4286","0.0752","0","0.53","0.83","0.19","2138783","Jess Lawson","2270840","Ivana Krajina","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72964ed3","2695940-105097-26","2025-12-13T22:29:11Z","41098","2695940","27","26","105097","LMU (CA)","30","1","false","true","true","2138783-2270840-2291264-1688590-2118064","4","4","2143","2365.2","04:17","00:34","222.20000000000002","50","50","64","61","61","66","14","5","9","5","8","4","6","1","2","3","7","1","3","0","3","3","2","4","2","2","0","2","2","1","4","0","3","0","03:42","6","3","0.6667","0.5","0.4286","9.195","8.8","8.9975","1.5226","0.5682","0.9544","0","0.85","0.84","0.71","2138783","Jess Lawson","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72964598","2695940-105097-27","2025-12-13T22:29:11Z","41098","2695940","28","27","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","2365.2","2373","00:34","00:27","7.8","64","64","64","66","66","66","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:08","0","0","","","","1","0","0.5","0","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72965d40","2695940-105097-28","2025-12-13T22:29:11Z","41098","2695940","29","28","105097","LMU (CA)","30","1","false","true","false","2138783-2270840-2291264-1688590-2118064","4","4","2373","2375.7","00:27","00:24","2.7","64","64","64","66","66","68","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","00:03","0","0","","","","0","0.8","0.4","","2.5","","","","","","2138783","Jess Lawson","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a72965daf","2695940-105097-29","2025-12-13T22:29:11Z","41098","2695940","30","29","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","2375.7","2391.6","00:24","00:08","15.9","64","64","64","68","68","70","0","2","-2","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","1","0","00:16","0","1","","0","","2","0.8","1.4","0","2.5","-2.5","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez"
"693fd810a9a4229a7296560c","2695940-105097-30","2025-12-13T22:29:11Z","41098","2695940","31","30","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291259-2291264-2118064","4","4","2391.6","2400","00:08","00:00","8.4","64","64","64","70","70","71","0","1","-1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","00:08","0","1","0","","","1","0.8","0.9","0","1.25","-1.25","","","","","1925105","Andjela Matic","2270840","Ivana Krajina","2291259","Allison Clarke","2291264","Zawadi Ogot","2118064","Maya Hernandez"
