"_id","rowId","updated","competitionId","gameId","stint","flowStint","teamId","teamMarket","conferenceId","divisionId","isExhib","inDivision","isQualified","lineupId","periodNumber","gameFlowPeriod","sStart","sEnd","cStart","cEnd","secs","scoreStart","scoreStartFixed","scoreEnd","scoreStartAgst","scoreStartAgstFixed","scoreEndAgst","ptsScored","ptsAgst","netPts","fgm","fga","fgm2","fga2","fgm3","fga3","ftm","fta","ast","stl","tov","drb","orb","fgmAgst","fgaAgst","fgm2Agst","fga2Agst","fgm3Agst","fga3Agst","ftaAgst","astAgst","tovAgst","stlAgst","drbAgst","orbAgst","cDiff","reb","rebAgst","fg2Pct","fg3Pct","ftPct","oPoss","dPoss","avgPoss","oppp","dppp","netppp","pId1","pName1","pId2","pName2","pId3","pName3","pId4","pName4","pId5","pName5","transferKeyPctile","netpppPctile","opppPctile","dpppPctile"
"693fd810a9a4229a7296562f","2695939-105097-14","2025-12-06T04:05:40Z","41098","2695939","16","14","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","2","2","1108","1154.9","01:32","00:45","46.9","22","22","22","21","21","22","0","1","-1","0","2","0","2","0","0","0","2","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","00:47","3","0","0","","0","0.66","0.8","0.73","0","1.25","-1.25","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a729648af","2695939-105097-15","2025-12-06T04:05:40Z","41098","2695939","17","15","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-2118064-2283300","2","2","1154.9","1200","00:45","00:00","45.1","22","22","22","22","22","22","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","00:45","0","2","","0","0","1.8","1","1.4","0","0","0","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","2118064","Maya Hernandez","2283300","Ana Milanovic","","","",""
"693fd810a9a4229a72965072","2695939-105097-16","2025-12-06T04:05:40Z","41098","2695939","18","16","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","3","3","1200","1381","10:00","06:59","181","22","22","24","22","22","24","2","2","0","1","4","1","3","0","1","0","0","0","1","1","1","1","0","1","0","1","0","0","2","0","1","0","2","0","03:01","2","2","0.3333","0","","3.93","2.8","3.365","0.5089","0.7143","-0.2054","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.39","0.24","0.59"
"693fd810a9a4229a7296526c","2695939-105097-17","2025-12-06T04:05:40Z","41098","2695939","19","17","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-1688590-2118064","3","3","1381","1447","06:59","05:53","66","24","24","24","24","24","27","0","3","-3","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","3","0","1","0","1","0","01:06","0","1","0","","","1","3.2","2.1","0","0.9375","-0.9375","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72965966","2695939-105097-18","2025-12-06T04:05:40Z","41098","2695939","20","18","105097","LMU (CA)","30","1","false","true","true","1925105-2270840-2291264-1688590-2481512","3","3","1447","1551","05:53","04:09","104","24","24","28","27","27","31","4","4","0","2","3","2","3","0","0","0","0","1","0","1","1","1","2","2","2","2","0","0","1","1","0","0","0","0","01:44","2","0","0.6667","","","2.93","2.4","2.665","1.3652","1.6667","-0.3015","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2481512","Kayla Jones","0","0.35","0.77","0.12"
"693fd810a9a4229a729654da","2695939-105097-19","2025-12-06T04:05:40Z","41098","2695939","21","19","105097","LMU (CA)","30","1","false","true","false","1925105-2270840-2291264-2481512-2283300","3","3","1551","1658","04:09","02:22","107","28","28","32","31","31","33","4","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","1","4","1","4","0","0","0","1","0","0","0","2","01:47","1","2","1","","","2","1.86","1.93","2","1.0753","0.9247","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","2481512","Kayla Jones","2283300","Ana Milanovic","","","",""
"693fd810a9a4229a72965d52","2695939-105097-20","2025-12-06T04:05:40Z","41098","2695939","22","20","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-2481512-2283300","3","3","1658","1658","02:22","02:22","0","32","32","32","33","33","35","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","00:00","0","0","","","","0","0.8","0.4","","2.5","","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","2481512","Kayla Jones","2283300","Ana Milanovic","","","",""
"693fd810a9a4229a72965888","2695939-105097-21","2025-12-06T04:05:40Z","41098","2695939","23","21","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-1696172","3","3","1658","1787.9","02:22","00:12","129.9","32","32","39","35","35","38","7","3","4","3","4","2","3","1","1","0","0","3","0","0","1","1","1","2","0","1","1","1","0","0","0","0","0","0","02:10","2","0","0.6667","1","","2.93","2","2.465","2.3891","1.5","0.8891","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza","","","",""
"693fd810a9a4229a7296560f","2695939-105097-22","2025-12-06T04:05:40Z","41098","2695939","24","22","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-1696172","3","3","1787.9","1800","00:12","00:00","12.1","39","39","39","38","38","39","0","1","-1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","00:12","1","1","","0","","1","0.8","0.9","0","1.25","-1.25","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","1696172","Paula Reus Piza","","","",""
"693fd810a9a4229a729657bc","2695939-105097-23","2025-12-06T04:05:40Z","41098","2695939","24","23","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-1696172","4","4","1800","1927","10:00","07:53","127","39","39","42","39","39","43","3","4","-1","0","1","0","1","0","0","3","4","0","1","0","0","1","1","1","1","1","0","0","2","0","1","0","1","0","02:07","1","1","0","","0.75","2.065","2.8","2.4325","1.4528","1.4286","0.0242","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","1696172","Paula Reus Piza","","","",""
"693fd810a9a4229a72964948","2695939-105097-24","2025-12-06T04:05:40Z","41098","2695939","25","24","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-2118064","4","4","1927","1970","07:53","07:10","43","42","42","43","43","43","43","1","0","1","0","1","0","1","0","0","1","2","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","00:43","1","0","0","","0.5","1.73","1","1.365","0.578","0","0.578","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72965739","2695939-105097-25","2025-12-06T04:05:40Z","41098","2695939","26","25","105097","LMU (CA)","30","1","false","true","true","1925105-2270840-2291264-1688590-2118064","4","4","1970","2220","07:10","03:00","250","43","43","52","43","43","51","9","8","1","4","5","4","4","0","1","1","4","2","0","0","2","2","4","7","4","4","0","3","0","3","0","0","0","1","04:10","4","1","1","0","0.25","5.53","5.93","5.73","1.6275","1.3491","0.2784","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.61","0.87","0.22"
"693fd810a9a4229a72965337","2695939-105097-26","2025-12-06T04:05:40Z","41098","2695939","27","26","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","4","4","2220","2355.6","03:00","00:44","135.6","52","52","59","51","51","56","7","5","2","3","5","3","5","0","0","1","2","2","2","0","0","0","2","2","1","1","1","1","0","2","3","0","2","0","02:16","0","2","0.6","","0.5","5.8","5","5.4","1.2069","1","0.2069","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.58","0.68","0.46"
"693fd810a9a4229a72965e22","2695939-105097-27","2025-12-06T04:05:40Z","41098","2695939","30","27","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-2118064-1696172","4","4","2355.6","2394.7","00:44","00:05","39.1","59","59","61","56","56","58","2","2","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","00:39","0","0","1","","","1","0.8","0.9","2","2.5","-0.5","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2118064","Maya Hernandez","1696172","Paula Reus Piza","","","",""
"693fd810a9a4229a729644db","2695939-105097-28","2025-12-06T04:05:40Z","41098","2695939","31","28","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","2394.7","2395.9","00:05","00:04","1.2","61","61","61","58","58","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:01","0","0","","","","0","0","0","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"693fd810a9a4229a72964c63","2695939-105097-29","2025-12-06T04:05:40Z","41098","2695939","32","29","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-2118064-1696172","4","4","2395.9","2400","00:04","00:00","4.1","61","61","63","58","58","58","2","0","2","0","0","0","0","0","0","2","2","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","00:04","1","0","","","1","0.8","1","0.9","2.5","0","2.5","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","2118064","Maya Hernandez","1696172","Paula Reus Piza","","","",""
