"_id","rowId","updated","competitionId","gameId","stint","flowStint","teamId","teamMarket","conferenceId","divisionId","isExhib","inDivision","isQualified","lineupId","periodNumber","gameFlowPeriod","sStart","sEnd","cStart","cEnd","secs","scoreStart","scoreStartFixed","scoreEnd","scoreStartAgst","scoreStartAgstFixed","scoreEndAgst","ptsScored","ptsAgst","netPts","fgm","fga","fgm2","fga2","fgm3","fga3","ftm","fta","ast","stl","tov","drb","orb","fgmAgst","fgaAgst","fgm2Agst","fga2Agst","fgm3Agst","fga3Agst","ftaAgst","astAgst","tovAgst","stlAgst","drbAgst","orbAgst","cDiff","reb","rebAgst","fg2Pct","fg3Pct","ftPct","oPoss","dPoss","avgPoss","oppp","dppp","netppp","transferKeyPctile","netpppPctile","opppPctile","dpppPctile","pId1","pName1","pId2","pName2","pId3","pName3","pId4","pName4","pId5","pName5"
"69524a6227b7ea9ac110d3f0","2750312-105097-21","2025-12-29T00:36:37Z","41098","2750312","23","21","105097","LMU (CA)","30","1","false","true","true","1925105-2291259-2291264-2481512-1696172","3","3","1726","1800","01:14","00:00","74.00000000000001","42","42","42","40","40","45","0","5","-5","0","2","0","1","0","1","0","0","0","0","0","0","0","2","3","1","1","1","2","0","2","0","0","2","0","01:14","0","2","0","0","","2","3","2.5","0","1.6667","-1.6667","0","0.03","0.13","0.12","1925105","Andjela Matic","2291259","Allison Clarke","2291264","Zawadi Ogot","2481512","Kayla Jones","1696172","Paula Reus Piza"
"69524a6227b7ea9ac110ccf1","2750312-105097-22","2025-12-29T00:36:37Z","41098","2750312","24","22","105097","LMU (CA)","30","1","false","true","false","1925105-2291259-2291264-1688590-2118064","4","4","1800","1899","10:00","08:21","99","42","42","46","45","45","47","4","2","2","2","3","2","3","0","0","0","0","1","0","0","1","1","1","2","1","2","0","0","0","0","0","0","0","0","01:39","2","0","0.6667","","","1.93","2","1.965","2.0725","1","1.0725","","","","","1925105","Andjela Matic","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6227b7ea9ac110c288","2750312-105097-23","2025-12-29T00:36:37Z","41098","2750312","25","23","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-2118064","4","4","1899","1938","08:21","07:42","39","46","46","48","47","47","47","2","0","2","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","00:39","0","0","1","","","1","2","1.5","2","0","2","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6327b7ea9ac110d6ce","2750312-105097-24","2025-12-29T00:36:37Z","41098","2750312","26","24","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-2118064","4","4","1938","1984","07:42","06:56","46","48","48","52","47","47","49","4","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","00:46","0","0","1","","","2","1","1.5","2","2","0","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6127b7ea9ac110bbde","2750312-105097-25","2025-12-29T00:36:37Z","41098","2750312","27","25","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-1696172","4","4","1984","1990","06:56","06:50","6","52","52","53","49","49","49","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:06","0","0","","","1","0.4","0","0.2","2.5","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","1696172","Paula Reus Piza"
"69524a6227b7ea9ac110d187","2750312-105097-26","2025-12-29T00:36:37Z","41098","2750312","28","26","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2291259-2118064-1696172","4","4","1990","2123","06:50","04:37","133","53","53","57","49","49","53","4","4","0","2","5","2","3","0","2","0","0","1","0","0","0","2","2","3","2","2","0","1","0","1","1","0","1","1","02:13","2","2","0.6667","0","","2.86","2.93","2.895","1.3986","1.3652","0.0334","0","0.51","0.78","0.22","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","2118064","Maya Hernandez","1696172","Paula Reus Piza"
"69524a6127b7ea9ac110be27","2750312-105097-27","2025-12-29T00:36:37Z","41098","2750312","29","27","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-2118064","4","4","2123","2152","04:37","04:08","29","57","57","57","53","53","53","0","0","0","0","2","0","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","00:29","2","0","0","","","-0.14","1","0.43","0","0","0","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6127b7ea9ac110bae1","2750312-105097-28","2025-12-29T00:36:37Z","41098","2750312","30","28","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-2118064","4","4","2152","2153","04:08","04:07","1","57","57","57","53","53","53","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:01","0","0","","","","1","0","0.5","0","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6327b7ea9ac110d8d7","2750312-105097-29","2025-12-29T00:36:37Z","41098","2750312","31","29","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2291264-1688590-2118064","4","4","2153","2272","04:07","02:08","119","57","57","61","53","53","59","4","6","-2","1","2","1","2","0","0","2","2","0","0","0","0","0","1","3","1","3","0","0","4","1","0","0","1","2","01:59","0","3","0.5","","1","2.8","2.46","2.63","1.4286","2.439","-1.0105","0","0.12","0.8","0.01","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6227b7ea9ac110cbe3","2750312-105097-30","2025-12-29T00:36:37Z","41098","2750312","32","30","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2291264-1688590-1696172","4","4","2272","2363.1","02:08","00:36","91.1","61","61","63","59","59","61","2","2","0","1","3","1","2","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","2","0","01:31","0","2","0.5","0","","3","2","2.5","0.6667","1","-0.3333","0","0.33","0.34","0.46","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza"
"69524a6327b7ea9ac110d578","2750312-105097-31","2025-12-29T00:36:37Z","41098","2750312","33","31","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-2118064","4","4","2363.1","2378.3","00:36","00:21","15.2","63","63","63","61","61","63","0","2","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","00:15","0","0","","","","0","1","0.5","","2","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6127b7ea9ac110baa7","2750312-105097-32","2025-12-29T00:36:37Z","41098","2750312","34","32","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-2118064","4","4","2378.3","2394.7","00:21","00:05","16.4","63","63","63","63","63","63","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","00:16","0","1","0","","","1","0","0.5","0","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6127b7ea9ac110bcb2","2750312-105097-33","2025-12-29T00:36:37Z","41098","2750312","35","33","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-2118064","4","4","2394.7","2397.3","00:05","00:02","2.6","63","63","63","63","63","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","00:03","0","0","","","","0","1","0.5","","0","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6127b7ea9ac110baa8","2750312-105097-34","2025-12-29T00:36:37Z","41098","2750312","36","34","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-2118064-1696172","4","4","2397.4","2400","00:02","00:00","2.6","63","63","63","63","63","63","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:03","0","0","","0","","1","0","0.5","0","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","2118064","Maya Hernandez","1696172","Paula Reus Piza"
"69524a6227b7ea9ac110ccd0","2750312-105097-35","2025-12-29T00:36:37Z","41098","2750312","37","35","105097","LMU (CA)","30","1","false","true","true","1925105-2291259-2291264-1688590-1696172","1","5","2400","2576","05:00","02:04","176","63","63","73","63","63","67","10","4","6","4","5","2","2","2","3","0","0","2","0","0","1","0","2","3","2","3","0","0","0","0","1","0","1","0","02:56","1","1","1","0.6667","","5","4","4.5","2","1","1","0","0.87","0.95","0.46","1925105","Andjela Matic","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza"
"69524a6327b7ea9ac110da01","2750312-105097-36","2025-12-29T00:36:37Z","41098","2750312","38","36","105097","LMU (CA)","30","1","false","true","false","1925105-2291259-2291264-1688590-2118064","1","5","2576","2664.4","02:04","00:35","88.4","73","73","75","67","67","72","2","5","-3","1","2","1","2","0","0","0","0","0","0","1","0","1","2","2","1","1","1","1","0","0","0","1","0","0","01:28","1","0","0.5","","","1.93","2","1.965","1.0363","2.5","-1.4637","","","","","1925105","Andjela Matic","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez"
"69524a6327b7ea9ac110db93","2750312-105097-37","2025-12-29T00:36:37Z","41098","2750312","39","37","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291264-1688590-1696172","1","5","2664.4","2689.9","00:35","00:10","25.500000000000004","75","75","75","72","72","75","0","3","-3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","2","1","1","0","1","0","0","0","2","00:26","0","2","","","","0","0.86","0.43","","3.4884","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza"
"69524a6127b7ea9ac110baaa","2750312-105097-38","2025-12-29T00:36:37Z","41098","2750312","40","38","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-2118064-1696172","1","5","2689.9","2700","00:10","00:00","10.1","75","75","75","75","75","75","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","00:10","0","1","","0","","1","0","0.5","0","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","2118064","Maya Hernandez","1696172","Paula Reus Piza"
"69524a6127b7ea9ac110bae2","2750312-105097-39","2025-12-29T00:36:37Z","41098","2750312","40","39","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-2118064-1696172","2","6","2700","2720","05:00","04:40","20","75","75","75","75","75","75","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:20","0","0","","","","1","0","0.5","0","","","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","2118064","Maya Hernandez","1696172","Paula Reus Piza"
"69524a6127b7ea9ac110be28","2750312-105097-40","2025-12-29T00:36:37Z","41098","2750312","41","40","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-1696172","2","6","2720","2833","04:40","02:47","113","75","75","75","75","75","75","0","0","0","0","3","0","0","0","3","0","0","0","0","0","2","1","0","2","0","2","0","0","0","0","0","0","2","0","01:53","3","2","","0","","1.93","2","1.965","0","0","0","","","","","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","1696172","Paula Reus Piza"
"69524a6327b7ea9ac110d853","2750312-105097-41","2025-12-29T00:36:37Z","41098","2750312","42","41","105097","LMU (CA)","30","1","false","true","true","1925105-2291259-2291264-1688590-1696172","2","6","2833","3000","02:47","00:00","166.99999999999997","75","75","80","75","75","87","5","12","-7","2","4","1","1","1","3","0","0","2","0","1","0","0","3","3","3","3","0","0","6","2","0","1","2","0","02:47","0","2","1","0.3333","","5","5.4","5.2","1","2.2222","-1.2222","0","0.08","0.56","0.03","1925105","Andjela Matic","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza"
