"_id","rowId","updated","competitionId","gameId","stint","flowStint","teamId","teamMarket","conferenceId","divisionId","isExhib","inDivision","isQualified","lineupId","periodNumber","gameFlowPeriod","sStart","sEnd","cStart","cEnd","secs","scoreStart","scoreStartFixed","scoreEnd","scoreStartAgst","scoreStartAgstFixed","scoreEndAgst","ptsScored","ptsAgst","netPts","fgm","fga","fgm2","fga2","fgm3","fga3","ftm","fta","ast","stl","tov","drb","orb","fgmAgst","fgaAgst","fgm2Agst","fga2Agst","fgm3Agst","fga3Agst","ftaAgst","astAgst","tovAgst","stlAgst","drbAgst","orbAgst","cDiff","reb","rebAgst","fg2Pct","fg3Pct","ftPct","oPoss","dPoss","avgPoss","oppp","dppp","netppp","pId1","pName1","pId2","pName2","pId3","pName3","pId4","pName4","pId5","pName5","transferKeyPctile","netpppPctile","opppPctile","dpppPctile"
"69524a6327b7ea9ac110db32","2695944-105097-15","2025-12-22T00:36:53Z","41098","2695944","17","15","105097","LMU (CA)","30","1","false","true","false","2270840-2291259-2291264-1688590-2118064","3","3","1200","1267","10:00","08:53","67","37","37","39","26","26","29","2","3","-1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","0","0","0","01:07","0","0","1","","","1","1","1","2","3","-1","2270840","Ivana Krajina","2291259","Allison Clarke","2291264","Zawadi Ogot","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"69524a6327b7ea9ac110d75c","2695944-105097-16","2025-12-22T00:36:53Z","41098","2695944","18","16","105097","LMU (CA)","30","1","false","true","false","2138783-2270840-2291259-1688590-2118064","3","3","1267","1320","08:53","08:00","53","39","39","39","29","29","34","0","5","-5","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","1","1","0","0","1","0","00:53","0","1","0","","","1","2.4","1.7","0","2.0833","-2.0833","2138783","Jess Lawson","2270840","Ivana Krajina","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"69524a6227b7ea9ac110c8ad","2695944-105097-17","2025-12-22T00:36:53Z","41098","2695944","19","17","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2481512","3","3","1320","1395","08:00","06:45","75","39","39","39","34","34","35","0","1","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","1","0","01:15","1","1","0","","","1","1.4","1.2","0","0.7143","-0.7143","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2481512","Kayla Jones","","","",""
"69524a6227b7ea9ac110d11f","2695944-105097-18","2025-12-22T00:36:53Z","41098","2695944","20","18","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2481512-1696172","3","3","1395","1513","06:45","04:47","118","39","39","43","35","35","39","4","4","0","2","5","2","3","0","2","0","0","2","1","1","0","2","2","2","2","2","0","0","0","1","1","0","1","0","01:58","2","1","0.6667","0","","3.86","3","3.43","1.0363","1.3333","-0.2971","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2481512","Kayla Jones","1696172","Paula Reus Piza","0","0.35","0.6","0.24"
"69524a6227b7ea9ac110d0d8","2695944-105097-19","2025-12-22T00:36:53Z","41098","2695944","21","19","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2291259-2118064-1696172","3","3","1513","1627","04:47","02:53","114","43","43","49","39","39","44","6","5","1","3","3","3","3","0","0","0","0","3","1","0","0","0","2","2","2","2","0","0","2","1","1","0","0","0","01:54","0","0","1","","","3","3.8","3.4","2","1.3158","0.6842","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","2118064","Maya Hernandez","1696172","Paula Reus Piza","0","0.78","0.95","0.25"
"69524a6227b7ea9ac110ccea","2695944-105097-20","2025-12-22T00:36:53Z","41098","2695944","22","20","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2291259-1688590-1696172","3","3","1627","1705","02:53","01:35","78","49","49","54","44","44","46","5","2","3","2","2","1","1","1","1","0","0","1","0","0","0","0","1","2","1","2","0","0","0","0","0","0","0","0","01:18","0","0","1","1","","2","2","2","2.5","1","1.5","2138783","Jess Lawson","1925105","Andjela Matic","2291259","Allison Clarke","1688590","Carly Heidger","1696172","Paula Reus Piza","","","",""
"69524a6227b7ea9ac110d1e1","2695944-105097-21","2025-12-22T00:36:53Z","41098","2695944","23","21","105097","LMU (CA)","30","1","false","true","true","1925105-2270840-2291259-1688590-2118064","3","3","1705","1800","01:35","00:00","95","54","54","54","46","46","50","0","4","-4","0","2","0","1","0","1","0","0","0","0","1","1","0","1","1","0","0","1","1","2","1","1","0","1","0","01:35","1","1","0","0","","3","2.8","2.9","0","1.4286","-1.4286","1925105","Andjela Matic","2270840","Ivana Krajina","2291259","Allison Clarke","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.05","0.13","0.19"
"69524a6127b7ea9ac110bd83","2695944-105097-22","2025-12-22T00:36:53Z","41098","2695944","24","22","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","1800","1838","10:00","09:22","38","54","54","54","50","50","50","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","00:38","1","0","","0","","2","1","1.5","0","0","0","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"69524a6227b7ea9ac110cf01","2695944-105097-23","2025-12-22T00:36:53Z","41098","2695944","25","23","105097","LMU (CA)","30","1","false","true","true","1925105-2270840-2291264-1688590-1696172","4","4","1838","1959","09:22","07:21","121","54","54","56","50","50","55","2","5","-3","1","4","1","3","0","1","0","0","0","0","0","1","1","2","3","2","2","0","1","1","0","1","0","2","0","02:01","2","2","0.3333","0","","2.93","4.4","3.665","0.6826","1.1364","-0.4538","1925105","Andjela Matic","2270840","Ivana Krajina","2291264","Zawadi Ogot","1688590","Carly Heidger","1696172","Paula Reus Piza","0","0.29","0.36","0.33"
"69524a6227b7ea9ac110d32d","2695944-105097-24","2025-12-22T00:36:53Z","41098","2695944","26","24","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-2118064-1696172","4","4","1959","2062","07:21","05:38","103","56","56","63","55","55","58","7","3","4","2","3","2","3","0","0","3","3","1","0","0","0","1","1","1","0","0","1","1","0","0","1","0","0","0","01:43","1","0","0.6667","","1","3.13","2","2.565","2.2364","1.5","0.7364","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","2118064","Maya Hernandez","1696172","Paula Reus Piza","0","0.8","0.98","0.17"
"69524a6227b7ea9ac110c6a3","2695944-105097-25","2025-12-22T00:36:53Z","41098","2695944","27","25","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-2118064","4","4","2062","2137","05:38","04:23","75","63","63","65","58","58","59","2","1","1","0","1","0","1","0","0","2","2","0","0","0","1","0","0","1","0","0","0","1","2","0","0","0","1","0","01:15","1","1","0","","1","1.8","1.8","1.8","1.1111","0.5556","0.5556","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","","","",""
"69524a6227b7ea9ac110d41c","2695944-105097-26","2025-12-22T00:36:53Z","41098","2695944","28","26","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-1696172","4","4","2137","2242","04:23","02:38","105","65","65","67","59","59","64","2","5","-3","0","1","0","1","0","0","2","2","0","0","1","1","0","2","3","1","2","1","1","0","2","0","0","1","0","01:45","1","1","0","","1","2.8","3","2.9","0.7143","1.6667","-0.9524","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","1696172","Paula Reus Piza","0","0.14","0.39","0.12"
"69524a6227b7ea9ac110ca55","2695944-105097-27","2025-12-22T00:36:53Z","41098","2695944","29","27","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","4","4","2242","2369.6","02:38","00:30","127.6","67","67","71","64","64","68","4","4","0","1","3","1","2","0","1","2","2","0","0","0","3","0","1","4","0","3","1","1","2","1","0","0","1","0","02:08","3","1","0.5","0","1","3.8","4.8","4.3","1.0526","0.8333","0.2193","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.59","0.61","0.51"
"69524a6127b7ea9ac110b99b","2695944-105097-28","2025-12-22T00:36:53Z","41098","2695944","30","28","105097","LMU (CA)","30","1","false","true","false","2138783-1925105-2270840-1688590-1696172","4","4","2369.6","2372.4","00:30","00:27","2.8","71","71","71","68","68","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","00:03","0","0","","","","0","0","0","","","","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","1696172","Paula Reus Piza","","","",""
"69524a6227b7ea9ac110c2fb","2695944-105097-29","2025-12-22T00:36:53Z","41098","2695944","31","29","105097","LMU (CA)","30","1","false","true","true","2138783-1925105-2270840-1688590-2118064","4","4","2372.4","2400","00:27","00:00","27.6","71","71","76","68","68","68","5","0","5","0","0","0","0","0","0","5","6","0","0","0","3","0","0","3","0","1","0","2","0","0","0","0","1","0","00:28","3","1","","","0.8333","2.4","3","2.7","2.0833","0","2.0833","2138783","Jess Lawson","1925105","Andjela Matic","2270840","Ivana Krajina","1688590","Carly Heidger","2118064","Maya Hernandez","0","0.99","0.97","1"
